module,max_speed,min_speed,start_time,stop_time,total_co2,total_dist,total_time,arrived,rcvd_warnings,sent_warnings,mean_speed,std_speed
node[5452],18.3422,-0.594904,27834.0,27900.0,165.551,482.153,66.0,False,10,0,7.342860521212121,7.1733006439045655
node[5453],19.25,0.0,27834.0,27900.0,148.541,427.906,66.0,False,14,0,6.457294246212121,5.26164704147276
node[5454],13.2766,0.0,27834.5,27900.0,123.103,373.23,65.5,False,0,0,5.710260765648854,4.64318146582909
node[5455],15.2283,0.0,27834.5,27900.0,132.429,397.793,65.5,False,13,0,5.846518428244275,3.879370541783795
node[5456],16.75,4.79179,27835.0,27900.0,183.238,744.285,65.0,False,13,0,11.467663923076925,3.827224965556717
node[5457],0.0,0.0,27835.0,27900.0,62.7585,0.446272,65.0,False,0,0,0.0,0.0
node[5458],2.9144900000000002,0.0,27835.0,27900.0,65.9406,33.69,65.0,False,13,0,0.5069519938461539,0.9279687754986089
node[5459],17.8637,0.0,27835.0,27900.0,158.43200000000002,607.622,65.0,False,7,0,9.375557825384616,6.406967601852022
node[545],15.5,0.0,27081.0,27187.5,224.485,482.24199999999996,106.0,True,0,0,4.498101509433963,5.959631405979329
node[5460],15.65,0.0,27835.0,27900.0,140.717,385.459,65.0,False,0,0,5.9578250284615395,5.758462770837998
node[5461],8.51473,0.0,27835.5,27900.0,92.2555,174.00400000000002,64.5,False,0,0,2.690308921705426,3.0080363887464334
node[5462],14.7921,0.0,27835.5,27900.0,148.92700000000002,522.557,64.5,False,12,0,8.04845804883721,4.558518935047819
node[5463],16.25,0.0,27835.5,27900.0,148.881,344.736,64.5,False,0,0,5.3435087100775185,5.971466361590119
node[5464],13.6936,0.0,27836.0,27900.0,122.94,284.402,64.0,False,0,0,4.456767266406251,4.348444287528406
node[5465],0.9831979999999999,0.0,27836.0,27900.0,68.0056,13.4224,64.0,False,0,0,0.19387574609375,0.25738631868463496
node[5466],15.591,4.82815,27836.5,27900.0,167.893,711.5369999999999,63.5,False,13,0,11.250110157480316,2.8476666081849187
node[5467],13.8088,0.0,27836.5,27900.0,122.479,313.66900000000004,63.5,False,0,0,4.917424425196851,4.53643313954793
node[5468],15.63,0.0,27836.5,27900.0,162.389,627.52,63.5,False,7,0,9.718564125984253,5.259776384312912
node[5469],2.9800400000000002,0.0,27837.0,27900.0,65.8826,17.9565,63.0,False,0,0,0.2763644542857143,0.6383836193371214
node[546],18.4783,-1.04551,27081.0,27246.5,346.842,975.445,165.0,True,33,0,5.879091887272728,6.726608721728186
node[5470],3.8468199999999997,-0.059678300000000004,27837.0,27900.0,73.8283,49.4602,63.0,False,0,0,0.7739410357142856,1.0737395728266907
node[5471],15.4485,0.0,27837.0,27900.0,115.148,270.303,63.0,False,0,0,4.32775971984127,4.704284177788919
node[5472],11.109000000000002,0.0,27837.0,27900.0,77.3566,120.15700000000001,63.0,False,1,0,1.8834079396825398,3.808522404075243
node[5473],8.98395,0.0,27837.5,27900.0,74.8777,99.48700000000001,62.5,False,0,0,1.5606161264,2.705443025328746
node[5474],12.8664,1.29469,27837.5,27900.0,133.558,537.001,62.5,False,13,0,8.5465488,3.1549266372712808
node[5475],14.0,0.0,27837.5,27900.0,134.208,378.728,62.5,False,13,0,6.0129877472,3.9110546189566375
node[5476],8.05228,0.0,27838.5,27900.0,87.9229,121.324,61.5,False,0,0,1.9151847406504063,2.227121147307128
node[5477],13.0478,0.0,27838.5,27900.0,94.7427,154.968,61.5,False,0,0,2.5004954609756096,3.7170687409374032
node[5478],8.39913,0.0,27838.5,27900.0,80.4799,107.71700000000001,61.5,False,0,0,1.729623281300813,2.7366987037267245
node[5479],10.15,0.0,27838.5,27900.0,76.2298,94.6319,61.5,False,0,0,1.5126574975609757,2.5723145025889758
node[547],16.75,0.0,27081.5,27166.0,176.169,480.07599999999996,84.0,True,17,0,5.655900773809524,6.631779744883293
node[5480],0.128736,0.0,27838.5,27900.0,59.6415,0.803168,61.5,False,0,0,0.00270299837398374,0.016373927609434874
node[5481],13.8554,0.0,27838.5,27900.0,87.9067,126.64200000000001,61.5,False,13,0,2.01313,3.760127974445577
node[5482],18.4978,0.0,27838.5,27900.0,155.713,590.96,61.5,False,8,0,9.646432739024391,6.579632809092726
node[5483],18.75,-4.7,27839.0,27900.0,208.718,722.414,61.0,False,13,0,11.602078532786887,5.295904735517815
node[5484],14.9699,0.0,27839.0,27900.0,108.294,238.10299999999998,61.0,False,0,0,3.9380982081967213,4.704928056742835
node[5485],3.8799300000000003,0.0,27839.5,27900.0,69.1543,41.2109,60.5,False,0,0,0.6625180710743802,1.0041506004985665
node[5486],0.0,0.0,27839.5,27900.0,58.38,1.02484,60.5,False,0,0,0.0,0.0
node[5487],14.7729,0.0,27839.5,27900.0,86.501,125.87100000000001,60.5,False,12,0,2.055031487603306,4.358938820981482
node[5488],14.214,0.0,27839.5,27900.0,125.01799999999999,386.86400000000003,60.5,False,12,0,6.375163427272727,4.487967198459709
node[5489],14.75,0.0,27839.5,27900.0,192.39700000000002,698.944,60.5,False,0,0,10.539548512396692,4.224132928478421
node[548],15.3811,0.0,27081.5,27225.0,256.91900000000004,645.991,143.0,True,3,0,4.534541726923077,4.728281783035423
node[5490],11.75,0.0,27839.5,27900.0,98.7465,257.82599999999996,60.5,False,12,0,4.1880384297520665,3.5470400483363136
node[5491],8.48072,0.0,27840.0,27900.0,74.7324,100.64200000000001,60.0,False,0,0,1.655455808333333,2.5604641848566634
node[5492],15.9376,5.5,27840.0,27900.0,159.00799999999998,705.1260000000001,60.0,False,12,0,11.743594,2.791961351388613
node[5493],15.95,0.0,27840.0,27900.0,145.525,501.156,60.0,False,0,0,8.314078833333333,5.454098499329214
node[5494],14.85,0.45,27840.0,27900.0,137.967,476.349,60.0,False,7,0,7.9726447333333335,4.4604706649515125
node[5495],16.85,0.0,27840.0,27900.0,147.138,404.042,60.0,False,0,0,6.715481166666666,4.896215428612885
node[5496],15.5107,0.0,27840.0,27900.0,127.385,359.398,60.0,False,0,0,5.930756073333333,4.804713230038401
node[5497],14.4753,0.0,27840.0,27900.0,96.0516,208.179,60.0,False,12,0,3.4577717500000005,4.7976113661728945
node[5498],10.419,0.0,27840.5,27900.0,85.3926,152.34,59.5,False,0,0,2.533439179831933,3.4011418976620056
node[5499],15.665,-0.0685883,27840.5,27900.0,155.591,691.198,59.5,False,12,0,11.643332367226892,3.5235672089611363
node[549],15.5,0.0,27081.5,27211.0,249.312,655.077,129.0,True,3,0,5.067618417441861,5.646883721516814
node[54],17.5164,0.0,27010.0,27288.0,685.622,2307.36,277.5,True,17,0,8.249309926486486,6.200244013794523
node[5500],11.3346,0.0,27840.5,27900.0,104.736,261.388,59.5,False,0,0,4.358053991596638,3.1328825939233416
node[5501],18.9278,0.0,27840.5,27900.0,162.686,574.3480000000001,59.5,False,7,0,9.658515673109244,6.482704376137127
node[5502],15.9964,0.0,27840.5,27900.0,128.342,407.38800000000003,59.5,False,12,0,6.629886461344539,4.296547832254708
node[5503],10.7303,0.0,27840.5,27900.0,90.9548,236.72099999999998,59.5,False,12,0,3.939099096638656,3.431893238418298
node[5504],0.474971,0.0,27841.0,27900.0,63.4481,7.55618,59.0,False,0,0,0.10857950338983051,0.11388297696611842
node[5505],15.0,0.0,27841.0,27900.0,169.9,723.195,59.0,False,0,0,11.20510957627119,4.462902652259762
node[5506],6.5,0.0,27841.0,27900.0,63.1019,58.7504,59.0,False,12,0,0.9809384127118643,1.8800679334293482
node[5507],8.586960000000001,0.0,27841.5,27900.0,83.0354,122.99700000000001,58.5,False,0,0,2.0624562017094017,2.6210111865319687
node[5508],4.5119,0.0,27841.5,27900.0,63.7994,25.9527,58.5,False,0,0,0.4015793384615385,0.8224554944802591
node[5509],15.7336,0.0,27841.5,27900.0,107.04899999999999,226.463,58.5,False,0,0,3.873080962393162,4.605404885386268
node[550],15.25,0.0,27081.5,27171.5,220.815,900.5039999999999,89.5,True,0,0,9.324528256983239,5.080106875462494
node[5510],17.287,0.0,27841.5,27900.0,114.76,242.572,58.5,False,9,0,4.106449378632479,4.897546953315808
node[5511],9.761460000000001,0.0,27842.5,27900.0,82.7547,163.035,57.5,False,0,0,2.8157937104347828,3.382553394088694
node[5512],3.5364199999999997,0.0,27842.5,27900.0,59.9819,14.673,57.5,False,0,0,0.26279028695652173,0.7038810583361863
node[5513],15.3466,2.7080900000000003,27842.5,27900.0,149.89,695.675,57.5,False,12,0,12.16576782608696,3.096331148495786
node[5514],10.8541,0.0,27842.5,27900.0,101.178,242.487,57.5,False,0,0,4.223617786086957,3.2920080542556387
node[5515],15.033,0.0,27842.5,27900.0,128.94899999999998,405.6,57.5,False,12,0,7.0313317365217385,4.070297886461623
node[5516],6.236219999999999,0.0,27843.0,27900.0,76.4216,100.24,57.0,False,0,0,1.75497225,1.8237188996256577
node[5517],1.9220099999999998,0.0,27843.0,27900.0,61.9539,21.204,57.0,False,0,0,0.3633273754385965,0.4996215751263475
node[5518],0.299779,-0.11043800000000001,27843.5,27900.0,55.0189,1.40523,56.5,False,0,0,0.007265733628318585,0.041620400679405
node[5519],13.0278,0.9452360000000001,27843.5,27900.0,135.191,401.45099999999996,56.5,False,12,0,7.0386415221238945,3.406209730701375
node[551],19.0,-2.41477,27082.0,27326.0,481.164,1280.9,243.5,True,42,0,5.23618563285421,6.108985069075419
node[5520],14.4,0.0,27843.5,27900.0,120.48899999999999,369.023,56.5,False,0,0,6.567624478761061,5.378274408158229
node[5521],11.7177,0.0,27843.5,27900.0,86.8764,179.028,56.5,False,0,0,3.1524124778761067,4.284568779700576
node[5522],0.47403599999999996,-0.238846,27844.0,27900.0,55.6281,2.3610900000000004,56.0,False,0,0,0.039993962499999994,0.10531354752167378
node[5523],8.500630000000001,0.0,27844.0,27900.0,82.8583,136.44899999999998,56.0,False,0,0,2.414819741964286,2.9985701845120847
node[5524],15.2606,-0.336343,27844.0,27900.0,105.48299999999999,161.25,56.0,False,0,0,2.910558580357143,3.860892508258707
node[5525],9.652289999999999,0.0,27844.5,27900.0,77.8344,153.63,55.5,False,0,0,2.7444354909909916,3.2759460674372725
node[5526],15.5618,0.0,27844.5,27900.0,175.291,599.547,55.5,False,11,0,10.723584801801803,4.83974891273426
node[5527],16.0114,0.0,27844.5,27900.0,125.32700000000001,368.459,55.5,False,11,0,6.292192899099098,4.544130941033307
node[5528],8.9,0.0,27845.0,27900.0,67.5912,86.88799999999999,55.0,False,0,0,1.5476131427272726,2.5650567971047304
node[5529],18.6252,0.0,27845.0,27900.0,154.35,543.8380000000001,55.0,False,6,0,9.941328911818182,6.552588188698084
node[552],16.0,-0.0066483,27082.0,27397.5,588.436,1496.37,315.0,True,39,0,4.735187905396825,5.5213692009540285
node[5530],16.5356,0.0,27845.0,27900.0,132.29399999999998,322.118,55.0,False,0,0,5.882287370000001,5.880434426283573
node[5531],18.0087,1.9877599999999997,27845.0,27900.0,153.957,616.748,55.0,False,6,0,11.019567818181818,4.78733399789321
node[5532],2.28023,0.0,27845.5,27900.0,53.3232,5.39424,54.5,False,0,0,0.0873138623853211,0.30696865231197606
node[5533],4.88267,-0.310654,27845.5,27900.0,69.4081,96.7445,54.5,False,0,0,1.7601732651376147,1.3870501468875245
node[5534],1.56744,0.0,27845.5,27900.0,54.1573,3.77966,54.5,False,0,0,0.0552170495412844,0.24161229798439196
node[5535],9.63053,0.0,27845.5,27900.0,78.7764,129.77,54.5,False,0,0,2.356760981651376,3.191521590572882
node[5536],14.5845,0.0,27845.5,27900.0,118.008,385.8,54.5,False,11,0,7.031335168807339,4.636878861673908
node[5537],3.5,0.0,27846.0,27900.0,52.1272,27.7237,54.0,False,0,0,0.5029853055555555,1.0332056621497068
node[5538],11.0276,0.0,27846.5,27900.0,80.0926,141.382,53.5,False,0,0,2.6276796514018694,3.600567996547156
node[5539],19.0,0.0,27846.5,27900.0,200.792,651.472,53.5,False,11,0,12.194904112149533,4.08331386948334
node[553],18.0,0.0,27082.0,27284.0,459.577,1293.64,201.5,True,33,0,6.423232738709679,7.0741550221625085
node[5540],11.9381,0.0,27846.5,27900.0,96.5346,242.99599999999998,53.5,False,0,0,4.5266062831775695,3.3527985371747424
node[5541],5.11225,0.0,27847.0,27900.0,67.7151,76.933,53.0,False,0,0,1.428203679245283,1.4153757229377273
node[5542],19.4417,0.0,27847.0,27900.0,150.93200000000002,531.749,53.0,False,7,0,10.089772759433963,6.670009154543514
node[5543],14.3676,0.0,27847.0,27900.0,108.941,401.004,53.0,False,11,0,7.543654718867924,4.555297736553787
node[5544],9.84731,0.0,27847.5,27900.0,75.4661,148.671,52.5,False,0,0,2.8089702000000005,3.5905432700985562
node[5545],16.0866,0.0,27847.5,27900.0,92.6668,234.71,52.5,False,11,0,4.451436,6.376248839942076
node[5546],13.8627,0.0,27847.5,27900.0,106.72200000000001,266.995,52.5,False,0,0,5.103014894285715,4.45171538177203
node[5547],16.2031,2.2857,27847.5,27900.0,138.131,523.445,52.5,False,1,0,8.530963904761906,4.018160655873602
node[5548],16.75,0.0,27848.0,27900.0,131.691,384.158,52.0,False,11,0,7.047659230769231,4.680132377973585
node[5549],16.7285,0.0,27848.0,27900.0,138.433,423.671,52.0,False,0,0,8.160846275,5.423069379656035
node[554],16.25,0.0,27082.5,27442.5,606.535,1315.43,359.5,True,63,0,3.6623926392211406,4.384278441886913
node[5550],14.8218,3.5,27848.0,27900.0,149.653,618.446,52.0,False,0,0,10.78447971153846,3.5454578321807415
node[5551],7.967739999999999,0.0,27848.5,27900.0,61.7049,87.86399999999999,51.5,False,0,0,1.6818056864077668,2.464626271526228
node[5552],14.7486,0.75,27848.5,27900.0,141.19899999999998,635.411,51.5,False,11,0,12.388348932038832,2.9828421175886284
node[5553],16.0686,0.0,27848.5,27900.0,108.58200000000001,241.87599999999998,51.5,False,0,0,4.765415909708738,5.106693155323134
node[5554],15.5,1.04982,27848.5,27900.0,118.6,381.88,51.5,False,11,0,7.202998058252427,4.308595022217631
node[5555],16.8659,0.0,27848.5,27900.0,122.59299999999999,293.629,51.5,False,11,0,5.588482912621359,6.43308555808901
node[5556],3.99044,0.0,27849.0,27900.0,53.4537,26.8507,51.0,False,0,0,0.517603431372549,0.8735243128440633
node[5557],14.1123,0.0,27849.0,27900.0,109.181,259.825,51.0,False,0,0,5.115825152941177,4.389045156976219
node[5558],17.9955,2.74549,27849.0,27900.0,137.593,587.234,51.0,False,5,0,11.364288235294119,4.536582200982815
node[5559],14.0913,0.0,27849.5,27900.0,104.318,212.145,50.5,False,0,0,4.145829037623763,4.845190100925227
node[555],15.6137,0.0,27083.0,27256.5,325.367,791.813,173.0,True,0,0,4.567500046820809,5.309268337700315
node[5560],17.22,-1.47774,27849.5,27900.0,104.64200000000001,232.862,50.5,False,7,0,4.569797724752474,4.945134722635943
node[5561],16.25,0.0,27849.5,27900.0,115.20200000000001,323.724,50.5,False,0,0,6.412158336633664,6.249698656698422
node[5562],15.7813,0.0,27849.5,27900.0,133.395,481.338,50.5,False,0,0,8.293659603960396,5.454469112979727
node[5563],15.6333,0.0,27849.5,27900.0,116.943,332.461,50.5,False,10,0,6.452534653465346,5.738313045700549
node[5564],9.53731,0.0,27850.0,27900.0,72.9139,121.98100000000001,50.0,False,0,0,2.402588026,3.0979326481277663
node[5565],8.5658,0.0,27850.0,27900.0,65.8748,70.2745,50.0,False,10,0,1.43071795,2.4871232471495306
node[5566],11.2658,0.0,27850.5,27900.0,76.9696,126.499,49.5,False,0,0,2.543056127272727,3.3810126917080936
node[5567],9.40516,0.0,27850.5,27900.0,62.8468,88.698,49.5,False,0,0,1.76778581010101,2.9292353553903903
node[5568],15.3385,0.0,27850.5,27900.0,88.98,230.558,49.5,False,10,0,4.599615557575758,5.311443329281457
node[5569],16.1985,0.948508,27851.0,27900.0,142.708,648.795,49.0,False,10,0,13.248883632653062,3.4274011403669102
node[556],15.9,-0.0908813,27083.0,27281.0,351.463,804.975,197.5,True,40,0,4.016140110632912,4.804462995246811
node[5570],14.4,0.0,27851.0,27900.0,71.8717,118.88600000000001,49.0,False,10,0,2.3876419244897957,3.9608673179276366
node[5571],7.5,0.0,27851.0,27900.0,62.2131,80.0085,49.0,False,10,0,1.5411777551020407,2.3838245627962613
node[5572],4.0,-2.50601,27851.5,27900.0,55.3592,19.0408,48.5,False,0,0,0.36539546391752575,0.8789854773573843
node[5573],10.0389,0.0,27851.5,27900.0,70.2592,114.835,48.5,False,0,0,2.3407781164948456,3.0934454057331027
node[5574],1.44444,0.0,27851.5,27900.0,47.7882,3.6007800000000003,48.5,False,0,0,0.06679710309278351,0.21461371325770426
node[5575],18.7156,2.80836,27851.5,27900.0,133.644,492.611,48.5,False,6,0,10.208844329896907,5.926527127085387
node[5576],14.5699,0.0,27851.5,27900.0,111.8,397.60699999999997,48.5,False,10,0,8.160525694845361,4.837733086767344
node[5577],7.59685,0.0,27851.5,27900.0,52.926,54.8847,48.5,False,10,0,1.110255119587629,1.9637899953012832
node[5578],15.6356,1.0694299999999999,27852.0,27900.0,149.43,582.738,48.0,False,10,0,12.103875416666668,3.5981687018859194
node[5579],14.4452,0.0,27852.0,27900.0,88.8809,182.47099999999998,48.0,False,0,0,3.8391662947916667,4.269172469068561
node[557],18.7022,-1.6066799999999999,27083.0,27292.0,457.599,1305.18,208.5,True,35,0,6.259704375539568,6.728766248576321
node[5580],14.8834,0.0,27852.5,27900.0,121.17299999999999,351.92800000000005,47.5,False,10,0,7.387491473684209,3.5739149761642346
node[5581],16.0326,0.0,27852.5,27900.0,143.118,469.76300000000003,47.5,False,0,0,8.521665244210526,5.087445449166768
node[5582],3.34931,0.0,27852.5,27900.0,52.3268,36.918,47.5,False,0,0,0.7666210736842104,1.163137211924672
node[5583],12.3805,0.0,27852.5,27900.0,102.93,253.542,47.5,False,10,0,5.331279957894737,3.7689831763991193
node[5584],2.73513,-1.94965,27853.0,27900.0,50.9209,21.818,47.0,False,0,0,0.42006835212765953,0.7235893422795983
node[5585],2.84385,0.0,27853.0,27900.0,53.9304,25.9638,47.0,False,0,0,0.5402699638297873,0.708709960531704
node[5586],3.53041,-3.8993,27853.0,27900.0,52.2776,20.4449,47.0,False,0,0,0.35974225744680854,0.8433706382138607
node[5587],13.4716,0.0,27853.0,27900.0,102.525,322.29900000000004,47.0,False,0,0,6.906961702127661,4.218726608094025
node[5588],11.5392,0.0,27853.5,27900.0,72.939,118.056,46.5,False,0,0,2.51569776344086,3.283279811179791
node[5589],8.00527,0.0,27853.5,27900.0,61.5527,107.501,46.5,False,0,0,2.2936474068817203,2.839964404431816
node[558],20.1944,0.0,27083.5,27380.0,548.369,1361.4,296.0,True,0,0,4.591868974155405,5.7384707810843905
node[5590],14.9862,0.0,27853.5,27900.0,113.902,375.129,46.5,False,10,0,8.040073086021504,4.5470585655105245
node[5591],10.9437,0.0,27854.0,27900.0,68.3323,122.662,46.0,False,0,0,2.631234032608696,3.5489997567113356
node[5592],16.8123,0.0,27854.0,27900.0,94.79700000000001,230.34400000000002,46.0,False,8,0,4.977770484782609,4.530707543866631
node[5593],15.7437,0.0,27854.5,27900.0,95.8805,188.215,45.5,False,0,0,4.149923494505495,4.7082181326278025
node[5594],15.2867,0.0,27854.5,27900.0,96.0683,315.35,45.5,False,0,0,6.935466505494505,5.996162566146173
node[5595],0.0,0.0,27855.0,27900.0,43.2985,1.1790100000000001,45.0,False,0,0,0.0,0.0
node[5596],2.30333,0.0,27855.0,27900.0,46.5287,10.6346,45.0,False,0,0,0.22137654666666665,0.5165955973384523
node[5597],2.92044,0.0,27855.0,27900.0,45.3231,24.8364,45.0,False,9,0,0.5354576544444445,0.9231208439588454
node[5598],8.4,0.0,27855.0,27900.0,54.3089,80.9872,45.0,False,0,0,1.7762154411111115,2.736835856433405
node[5599],6.44764,0.0,27855.0,27900.0,50.6011,64.6151,45.0,False,9,0,1.4128417066666665,2.1135395687315572
node[559],16.2893,0.0,27083.5,27293.0,371.17699999999996,908.2310000000001,209.0,True,24,0,4.3268011765550245,4.719826341848321
node[55],15.65,0.0,27010.0,27142.5,322.186,1037.34,132.0,True,0,0,7.8107365246212135,6.634135677105122
node[5600],14.7903,0.0,27856.0,27900.0,90.6241,340.5,44.0,False,9,0,7.346201579545454,5.042139078809672
node[5601],16.9063,0.0,27856.5,27900.0,93.3735,222.825,43.5,False,7,0,5.089910988505747,4.507595731758413
node[5602],16.1274,0.0,27856.5,27900.0,143.572,470.814,43.5,False,0,0,9.392568160919541,4.177707320769436
node[5603],10.8224,0.0,27857.0,27900.0,70.3239,108.62200000000001,43.0,False,0,0,2.5032422709302327,3.0138836419292567
node[5604],15.1249,0.0,27857.0,27900.0,77.4756,218.826,43.0,False,9,0,5.058837974418603,4.705750942966994
node[5605],15.3923,0.0,27857.0,27900.0,87.5255,226.142,43.0,False,7,0,5.23563843372093,4.169916009725367
node[5606],5.59566,-0.134932,27857.5,27900.0,55.795,61.4933,42.5,False,0,0,1.273889788235294,1.4896643020750753
node[5607],9.4,0.0,27857.5,27900.0,53.9738,75.6981,42.5,False,0,0,1.7145239905882352,2.6650194002295313
node[5608],18.1314,4.13136,27857.5,27900.0,143.216,572.472,42.5,False,4,0,13.232755411764707,3.5993700582392107
node[5609],13.5868,0.0,27857.5,27900.0,81.1051,211.56099999999998,42.5,False,9,0,4.7478020035294115,3.9195391782194715
